student_id,cgpa,attendance,coding_score,aptitude_score,communication_score,projects_count,internships_count,hackathon_count,placement_status
3678,6.9,54,76,51,76,0,0,1,1
3679,9.01,73,53,53,49,4,2,3,1
3680,6.96,55,28,38,0,0,3,5,0
3681,8.75,74,40,48,49,6,2,4,1
3682,5.63,50,8,63,18,6,0,0,0
3683,8.86,74,62,99,97,6,2,3,1
3684,6.18,50,76,85,58,6,2,1,1
3685,8.39,81,36,25,67,2,2,3,1
3686,7.83,91,13,70,66,3,1,5,1
3687,9.65,91,100,6,40,1,2,5,1
3688,6.94,52,72,71,9,0,0,4,1
3689,5.33,98,71,61,27,6,0,0,1
3690,5.1,68,38,89,33,0,0,4,0
3691,9.13,92,39,87,38,6,2,1,1
3692,7.62,78,53,23,82,4,3,2,1
3693,8.88,99,2,39,55,1,0,5,0
3694,6.17,51,54,75,51,4,1,0,1
3695,6.73,58,32,46,99,4,3,5,1
3696,5.15,66,95,7,2,6,0,1,0
3697,9.81,95,70,53,22,7,2,1,1
3698,8.34,85,18,8,16,3,1,5,0
3699,9.67,66,33,2,70,0,0,4,0
3700,6.33,98,77,53,25,7,1,5,1
3701,8.06,61,49,20,17,5,3,4,1
3702,8.39,69,46,94,45,1,0,5,1
3703,6.59,99,45,47,69,7,2,4,1
3704,9.24,52,55,46,30,3,1,2,1
3705,9.74,92,56,87,92,5,0,3,1
3706,9.42,99,82,67,8,3,3,3,1
3707,8.7,53,50,83,34,7,3,4,1
3708,6.39,66,53,62,80,6,0,4,1
3709,6.41,99,89,15,59,6,3,2,1
3710,9.82,86,80,73,75,3,1,3,1
3711,5.05,95,27,89,62,7,1,2,1
3712,8.58,91,18,92,99,2,1,1,1
3713,8.53,64,26,4,51,2,1,5,0
3714,8.11,82,47,10,47,3,3,3,1
3715,9.95,65,18,28,60,2,0,4,1
3716,6.56,60,96,78,23,1,3,0,1
3717,6.7,69,50,69,73,0,3,1,1
3718,5.39,87,6,47,57,5,0,5,0
3719,7.21,73,28,14,63,6,0,0,0
3720,6.31,65,42,83,29,1,2,2,1
3721,6.72,79,68,33,28,0,1,5,0
3722,9.17,83,93,59,9,2,0,2,1
3723,9.68,50,57,61,38,5,3,2,1
3724,5.93,73,7,1,54,1,1,4,0
3725,6.86,73,41,79,27,4,1,2,1
3726,9.64,58,75,18,17,6,3,0,1
3727,5.31,71,41,97,40,3,0,1,0
3728,5.46,61,12,48,80,6,1,4,0
3729,5.81,66,25,77,74,0,1,1,0
3730,7.98,74,17,87,64,0,1,2,1
3731,5.75,77,41,27,80,4,1,3,0
3732,9.84,64,50,47,99,4,1,5,1
3733,7.23,79,83,95,99,3,3,4,1
3734,7.51,100,15,36,45,2,0,2,0
3735,6.23,76,100,73,59,6,0,4,1
3736,7.35,71,2,48,8,1,1,3,0
3737,8.31,59,90,47,44,7,1,0,1
3738,8.76,80,78,72,59,7,1,0,1
3739,8.77,76,97,87,27,1,3,5,1
3740,7.89,61,44,99,96,1,3,0,1
3741,9.52,95,21,28,2,2,2,3,1
3742,9.09,80,22,59,50,6,1,1,1
3743,8.79,81,58,28,7,6,2,3,1
3744,5.28,81,61,57,69,7,2,3,1
3745,5.03,90,67,47,58,3,2,2,0
3746,6.06,94,53,22,60,1,0,0,0
3747,8.32,84,56,26,57,0,2,4,1
3748,7.06,95,22,94,69,0,1,5,0
3749,7.01,70,59,6,92,0,3,1,0
3750,9.42,59,72,48,100,4,1,4,1
3751,9.48,65,87,53,11,4,3,2,1
3752,9.55,56,84,67,8,2,0,2,1
3753,6.57,53,54,77,48,1,0,1,0
3754,8.46,76,79,41,82,4,1,4,1
3755,6.36,74,62,73,16,0,0,1,0
3756,5.95,80,55,58,53,4,3,1,1
3757,5.92,60,54,43,43,6,0,0,0
3758,6.71,97,24,97,31,0,2,4,0
3759,7.15,69,25,25,34,1,2,0,0
3760,9.15,85,48,22,77,6,0,0,1
3761,5.6,66,62,72,48,2,1,5,0
3762,8.67,94,44,100,53,3,2,0,1
3763,7.66,60,72,7,15,3,3,3,1
3764,6.44,79,78,52,84,6,1,2,1
3765,7.46,84,38,13,11,0,0,2,0
3766,6.5,90,96,70,87,4,1,3,1
3767,7.98,87,64,6,97,4,1,1,1
3768,7.17,71,68,8,7,0,1,4,0
3769,5.82,92,55,2,20,7,1,4,0
3770,5.58,97,8,77,47,1,0,4,0
3771,7.73,100,69,16,7,6,0,0,1
3772,9.51,76,27,43,27,0,2,4,1
3773,6.72,86,44,85,79,7,2,4,1
3774,8.67,95,25,45,9,1,3,4,1
3775,8.29,98,27,89,51,2,3,2,1
3776,9.66,84,39,57,14,2,2,3,1
3777,9.1,53,14,27,3,6,2,5,1
3778,7.83,65,5,13,89,0,1,1,0
3779,8.29,65,26,8,78,2,2,3,0
3780,9.49,70,37,25,99,4,3,4,1
3781,7.0,75,67,1,95,1,2,1,0
3782,6.63,85,74,74,61,3,1,1,1
3783,5.05,68,84,80,3,7,3,3,1
3784,9.13,66,63,33,40,3,0,3,1
3785,9.0,94,29,18,72,2,2,3,1
3786,5.52,75,81,38,98,7,0,5,1
3787,7.88,71,98,81,54,1,3,3,1
3788,7.32,77,2,12,27,4,2,5,0
3789,5.59,50,61,4,100,3,0,0,0
3790,9.9,93,11,49,46,4,2,2,1
3791,6.07,85,90,22,8,4,0,5,0
3792,5.34,92,29,87,1,3,0,2,0
3793,7.97,86,84,28,66,3,3,4,1
3794,8.69,51,37,71,47,7,2,0,1
3795,5.16,66,84,25,68,2,0,1,0
3796,8.29,89,59,78,73,7,2,3,1
3797,7.66,87,37,56,27,6,2,4,1
3798,5.52,70,14,0,78,1,1,1,0
3799,5.86,58,17,27,13,0,3,2,0
3800,7.84,62,51,61,45,1,2,1,1
3801,6.48,60,28,46,86,7,2,3,1
3802,9.69,65,59,77,12,0,2,3,1
3803,9.09,65,20,97,15,7,3,5,1
3804,9.92,51,16,58,93,3,3,5,1
3805,6.3,91,17,30,39,4,2,2,0
3806,9.85,93,56,69,71,1,3,3,1
3807,7.16,57,36,48,80,7,1,0,1
3808,6.74,92,59,4,29,4,3,4,1
3809,5.25,91,37,30,80,1,1,2,0
3810,5.26,62,11,36,98,6,1,2,0
3811,8.46,66,74,78,64,5,1,1,1
3812,7.29,88,83,14,57,1,0,2,0
3813,6.13,73,72,51,87,4,3,4,1
3814,8.07,52,0,68,47,5,2,0,1
3815,6.26,79,57,91,48,2,1,1,1
3816,7.89,62,2,96,88,6,2,4,1
3817,6.8,68,62,10,1,3,1,5,0
3818,9.12,56,20,42,88,2,2,2,1
3819,9.1,58,22,69,13,7,0,3,1
3820,7.39,68,8,22,96,2,1,5,0
3821,6.75,94,82,39,16,1,0,3,0
3822,6.81,89,54,62,30,3,0,4,1
3823,9.03,71,18,1,9,6,3,0,1
3824,6.64,67,61,78,69,5,2,3,1
3825,6.05,72,86,86,88,1,1,4,1
3826,5.42,51,90,85,36,7,0,1,1
3827,7.33,99,90,72,63,0,2,2,1
3828,7.41,99,38,46,29,1,3,0,1
3829,9.2,60,99,29,33,5,2,0,1
3830,6.11,80,75,15,17,4,2,1,0
3831,6.9,82,26,58,87,7,3,0,1
3832,9.04,63,45,46,62,6,3,4,1
3833,9.12,65,33,29,48,6,3,0,1
3834,6.92,60,32,8,55,1,0,0,0
3835,7.3,82,91,64,90,0,2,0,1
3836,6.52,56,94,58,57,1,3,4,1
3837,9.66,80,95,63,26,7,2,5,1
3838,5.59,97,49,7,54,5,2,2,0
3839,9.67,95,19,51,84,6,0,3,1
3840,8.42,96,39,17,18,0,2,5,0
3841,7.66,63,98,90,22,3,0,0,1
3842,5.16,77,94,81,46,5,3,1,1
3843,7.38,92,57,95,78,6,3,1,1
3844,7.04,65,30,57,65,1,2,4,0
3845,5.81,68,37,48,98,6,0,2,0
3846,8.28,66,85,31,50,0,0,0,1
3847,9.86,75,44,47,83,7,1,4,1
3848,7.81,55,40,44,27,5,1,3,1
3849,8.57,92,8,53,56,3,3,2,1
3850,5.34,98,8,99,57,4,3,2,0
3851,7.09,58,62,99,14,2,1,4,1
3852,5.58,99,78,84,15,0,0,5,0
3853,8.06,66,76,45,96,4,2,1,1
3854,9.69,80,21,95,46,3,2,5,1
3855,8.31,61,15,30,62,4,0,2,0
3856,5.38,72,31,36,11,1,3,1,0
3857,6.77,54,65,15,42,2,2,2,0
3858,7.75,92,89,45,83,0,0,2,1
3859,7.02,85,13,45,28,5,2,2,0
3860,9.17,85,37,77,48,6,0,3,1
3861,9.07,52,97,87,2,3,1,1,1
3862,8.06,73,7,88,68,2,1,3,1
3863,6.87,66,99,60,59,3,2,1,1
3864,6.28,88,20,45,65,6,2,3,0
3865,5.53,75,55,50,86,4,2,3,1
3866,6.77,53,45,61,89,3,2,3,1
3867,7.07,94,42,34,25,7,1,4,1
3868,8.38,61,91,80,70,3,1,3,1
3869,8.29,50,45,41,73,4,0,5,1
3870,5.35,70,47,44,68,4,2,5,0
3871,6.98,68,69,67,46,6,1,2,1
3872,5.91,70,83,74,75,2,3,0,1
3873,5.78,67,30,46,95,0,0,3,0
3874,9.14,92,32,78,41,4,0,0,1
3875,5.21,52,43,29,30,7,0,0,0
3876,7.1,98,70,23,21,2,3,2,1
3877,5.84,93,7,65,16,6,3,0,0
3878,9.4,81,72,42,83,3,3,0,1
3879,7.79,59,1,33,19,7,1,5,0
3880,6.16,89,16,22,7,3,3,0,0
3881,7.51,64,51,60,97,5,0,1,1
3882,8.66,54,44,94,48,1,2,3,1
3883,9.79,53,36,36,86,4,0,3,1
3884,6.1,77,41,12,37,6,0,0,0
3885,9.43,100,43,96,52,7,1,2,1
3886,9.67,53,80,70,27,7,0,1,1
3887,9.58,64,37,95,76,2,1,2,1
3888,8.18,66,98,6,28,5,1,2,1
3889,8.15,93,93,41,71,2,2,0,1
3890,7.02,52,5,37,10,0,0,4,0
3891,8.76,59,67,51,46,5,2,0,1
3892,7.66,96,50,43,44,6,2,5,1
3893,8.39,91,100,63,17,2,0,4,1
3894,7.14,72,34,12,49,4,0,1,0
3895,8.66,67,57,87,88,2,3,4,1
3896,9.12,50,56,27,48,1,3,0,1
3897,5.73,84,72,95,21,3,1,0,1
3898,9.16,80,5,81,44,3,0,2,1
3899,7.7,93,12,97,60,7,1,0,1
3900,9.22,50,58,97,98,5,2,5,1
3901,7.16,52,85,0,92,2,2,0,1
3902,6.9,52,91,42,20,2,3,3,1
3903,9.58,86,29,41,70,2,1,3,1
3904,6.26,68,99,94,60,2,0,2,1
3905,9.22,78,1,49,75,7,0,4,1
3906,7.42,74,57,59,35,1,3,4,1
3907,7.57,82,35,0,23,4,3,3,0
3908,6.54,85,71,50,31,1,1,5,0
3909,7.87,78,44,15,90,6,3,1,1
3910,6.63,75,8,38,95,6,3,5,1
3911,5.2,53,64,14,58,1,3,3,0
3912,6.36,98,76,32,95,1,2,5,1
3913,5.03,63,49,86,95,3,1,1,0
3914,9.89,99,78,52,89,6,0,4,1
3915,9.83,76,31,97,74,1,0,3,1
3916,6.98,82,97,16,81,2,1,0,1
3917,8.64,71,42,88,4,1,3,1,1
3918,6.73,97,94,5,15,2,3,1,1
3919,8.36,52,77,30,10,5,0,1,1
3920,9.03,72,53,68,34,6,2,4,1
3921,9.73,70,46,39,74,4,1,5,1
3922,7.0,90,13,29,41,3,3,2,0
3923,8.92,72,47,68,86,4,2,0,1
3924,6.33,53,54,75,97,7,2,3,1
3925,9.95,70,28,6,80,7,3,5,1
3926,5.13,86,46,12,9,5,1,1,0
3927,8.02,92,62,3,81,4,1,4,1
3928,8.3,80,18,49,7,3,0,1,0
3929,8.44,70,90,2,25,2,0,5,1
3930,5.6,75,8,11,2,5,1,3,0
3931,9.69,90,100,64,58,5,3,0,1
3932,5.91,84,36,26,87,2,1,1,0
3933,8.11,87,91,49,2,2,0,4,1
3934,6.11,73,51,76,37,3,0,4,0
3935,6.54,60,56,16,1,6,0,2,0
3936,7.73,90,87,71,98,1,1,4,1
3937,7.09,78,27,31,16,6,1,2,0
3938,5.8,96,35,83,72,0,3,0,0
3939,5.85,52,63,50,35,1,0,3,0
3940,7.09,50,17,16,85,6,2,2,0
3941,8.79,68,88,33,94,1,2,1,1
3942,9.49,95,34,34,97,7,3,5,1
3943,5.42,98,67,98,87,4,3,1,1
3944,6.97,71,77,23,72,7,0,3,1
3945,5.5,63,38,53,1,0,1,4,0
3946,5.08,98,89,17,84,2,1,5,0
3947,8.31,63,7,49,33,1,2,1,0
3948,8.01,93,87,45,26,6,0,5,1
3949,5.82,65,79,47,36,3,2,2,1
3950,6.17,82,83,32,70,1,2,3,1
3951,5.12,62,14,86,21,2,0,1,0
3952,9.17,87,6,88,67,6,3,4,1
3953,9.87,98,16,100,13,1,2,5,1
3954,5.68,61,85,26,97,5,3,4,1
3955,6.16,100,85,0,22,7,1,5,1
3956,9.34,87,63,84,43,4,2,1,1
3957,9.63,88,11,58,88,4,0,3,1
3958,7.1,82,81,9,64,1,3,0,1
3959,5.25,82,55,94,78,4,1,1,1
3960,5.2,78,45,24,95,3,1,4,0
3961,7.87,54,46,83,77,0,2,0,1
3962,6.96,55,78,56,60,1,1,3,1
3963,5.14,80,100,65,84,3,0,4,1
3964,7.92,65,15,14,54,5,2,3,0
3965,5.06,80,68,27,70,3,1,5,0
3966,8.94,74,1,12,99,3,0,1,0
3967,6.53,97,91,13,84,5,3,3,1
3968,5.2,95,53,65,49,2,3,4,0
3969,7.94,82,26,33,11,1,2,1,0
3970,6.99,62,30,98,78,7,0,4,1
3971,9.87,59,40,100,14,1,1,4,1
3972,7.72,73,35,24,16,1,2,0,0
3973,6.38,59,46,53,33,7,2,2,1
3974,8.55,90,42,78,34,0,1,3,1
3975,6.36,80,64,11,38,3,0,3,0
3976,9.52,62,49,8,77,1,1,0,1
3977,6.87,52,92,30,54,7,3,5,1
3978,7.75,99,0,77,58,7,2,3,1
3979,5.25,83,71,92,4,4,3,0,1
3980,7.13,98,56,52,29,2,2,3,1
3981,9.16,77,15,42,3,5,1,3,1
3982,9.03,68,27,37,14,5,0,4,1
3983,6.12,72,85,41,34,0,1,0,0
3984,6.13,94,81,71,73,7,3,5,1
3985,9.09,81,21,47,54,6,0,3,1
3986,9.65,62,40,66,65,5,0,5,1
3987,5.48,82,75,65,59,2,2,2,1
3988,7.25,83,18,15,23,6,0,0,0
3989,6.69,82,88,82,91,7,2,0,1
3990,9.35,54,49,93,21,7,0,0,1
3991,5.42,52,58,15,43,3,0,4,0
3992,6.06,56,68,30,31,5,2,0,1
3993,8.76,73,33,57,94,6,0,4,1
3994,5.26,71,38,27,82,6,1,2,0
3995,7.46,94,73,3,50,5,0,1,1
3996,7.21,72,6,9,84,4,3,4,0
3997,6.67,79,100,50,2,3,2,3,1
3998,6.97,67,51,17,69,1,2,0,0
3999,7.65,81,59,46,31,7,1,1,1
4000,5.81,56,51,31,1,2,3,4,0
4001,7.86,82,78,29,87,5,0,5,1
4002,9.03,54,23,35,58,4,1,5,1
4003,8.8,98,25,8,90,7,0,3,1
4004,5.77,77,89,35,72,2,1,1,1
4005,5.75,57,89,28,76,6,2,2,1
4006,6.34,64,9,15,13,0,3,4,0
4007,6.81,53,16,91,50,4,2,5,1
4008,7.04,83,77,20,10,7,1,5,1
4009,8.4,54,1,63,77,6,0,4,1
4010,5.28,82,76,65,79,0,3,5,1
4011,5.17,54,26,58,9,5,0,2,0
4012,6.96,87,72,98,83,4,2,5,1
4013,8.49,83,70,27,79,1,0,4,1
4014,5.97,75,47,54,57,6,1,0,1
4015,8.21,50,73,99,33,7,3,5,1
4016,6.3,53,8,30,79,2,3,4,0
4017,9.43,88,85,32,77,2,3,0,1
4018,9.48,75,22,86,52,6,1,5,1
4019,6.49,82,70,59,27,6,0,5,1
4020,6.15,82,72,40,17,3,3,4,1
4021,7.06,57,26,80,25,4,2,3,1
4022,6.2,69,87,45,6,7,2,3,1
4023,8.36,65,92,48,44,7,2,1,1
4024,9.13,70,80,64,97,7,2,3,1
4025,8.37,94,83,41,44,7,2,2,1
4026,9.12,75,70,22,70,4,1,1,1
4027,6.98,72,42,26,96,6,0,3,1
4028,5.78,67,6,88,34,0,1,0,0
4029,8.69,80,91,31,51,4,2,4,1
4030,6.8,91,82,82,20,2,2,3,1
4031,8.36,61,62,87,27,4,3,0,1
4032,6.35,50,83,2,95,3,3,1,1
4033,5.41,91,43,59,43,3,0,4,0
4034,9.96,58,38,75,79,6,0,3,1
4035,5.78,52,39,98,55,2,0,1,0
4036,9.94,100,6,78,9,2,1,3,1
4037,9.89,75,69,16,22,7,3,1,1
4038,8.97,58,24,31,47,2,0,3,0
4039,8.3,91,58,6,51,4,3,0,1
4040,7.89,100,12,82,14,4,3,2,1
4041,9.33,65,85,70,54,1,3,0,1
4042,6.45,73,80,68,42,5,3,4,1
4043,7.34,99,85,57,49,6,3,3,1
4044,8.1,63,97,39,5,5,3,2,1
4045,7.06,52,61,84,32,7,1,2,1
4046,7.14,83,7,47,61,7,2,4,1
4047,6.65,82,44,50,54,0,3,4,0
4048,7.82,99,17,56,38,4,1,2,1
4049,9.25,73,87,70,11,1,0,4,1
4050,6.01,58,59,36,99,1,1,4,0
4051,9.67,62,59,86,30,3,1,3,1
4052,8.45,51,1,74,73,4,1,0,1
4053,9.12,56,65,73,52,1,3,5,1
4054,7.78,97,90,84,33,3,0,1,1
4055,8.9,70,13,54,40,0,1,2,0
4056,5.08,68,47,40,9,3,0,1,0
4057,9.09,74,55,96,51,7,1,2,1
4058,5.2,96,11,19,74,0,3,2,0
4059,9.45,71,95,32,56,7,1,0,1
4060,9.96,60,91,39,77,5,1,2,1
4061,6.47,82,54,98,2,7,0,2,1
4062,6.05,81,27,33,56,5,0,0,0
4063,8.83,70,88,61,32,2,0,4,1
4064,6.27,88,3,99,6,2,2,5,0
4065,9.33,69,89,90,3,6,0,1,1
4066,5.51,57,35,18,38,3,1,2,0
4067,5.63,91,49,42,47,6,2,0,1
4068,9.9,86,2,68,73,2,0,2,1
4069,8.37,58,0,62,78,7,3,0,1
4070,9.23,74,16,92,15,4,0,1,1
4071,6.62,74,70,9,37,3,3,3,1
4072,8.38,82,61,12,3,1,2,4,1
4073,7.97,51,47,92,3,7,3,3,1
4074,8.02,68,61,4,99,4,2,0,1
4075,8.41,95,68,57,26,6,3,2,1
4076,7.88,69,18,58,85,3,0,4,1
4077,7.15,91,33,75,85,6,2,1,1
4078,6.38,90,98,58,16,5,1,5,1
4079,8.84,91,48,76,97,0,1,4,1
4080,6.13,78,79,85,95,6,1,2,1
4081,8.46,55,46,14,69,2,0,3,1
4082,6.17,66,90,76,53,2,1,0,1
4083,8.13,74,49,0,96,2,2,3,1
4084,8.74,87,88,37,7,3,1,4,1
4085,6.09,53,25,52,52,4,2,5,0
4086,5.3,79,55,51,99,0,1,2,0
4087,5.65,69,77,0,4,2,3,0,0
4088,8.03,52,13,10,68,4,2,2,0
4089,9.25,72,77,57,46,6,1,2,1
4090,5.22,100,24,39,73,1,1,5,0
4091,8.67,67,99,85,39,5,1,4,1
4092,6.71,75,3,98,6,1,2,3,0
4093,7.39,85,78,59,11,0,2,2,1
4094,9.64,57,31,43,93,2,1,2,1
4095,6.66,66,81,5,24,7,3,2,1
4096,7.33,80,77,27,27,7,2,0,1
4097,5.07,86,64,30,42,1,2,2,0
4098,5.41,94,60,7,76,5,3,2,0
4099,6.29,82,19,4,46,4,0,4,0
4100,5.14,76,73,53,48,7,3,2,1
4101,8.16,94,9,16,85,4,1,5,0
4102,7.13,53,87,37,53,1,2,5,1
4103,7.74,71,33,8,17,6,2,2,1
4104,5.87,75,60,73,26,6,2,5,1
4105,6.48,81,91,83,71,2,2,4,1
4106,8.32,73,26,77,5,5,0,0,1
4107,9.83,95,39,13,74,0,2,5,1
4108,5.25,84,64,25,92,2,2,5,0
4109,9.45,86,32,92,68,7,0,3,1
4110,7.88,81,67,61,70,3,1,4,1
4111,7.82,56,70,90,21,1,1,5,1
4112,7.5,82,8,24,58,3,0,0,0
4113,5.35,80,15,79,46,7,1,3,0
4114,5.45,61,4,35,67,1,1,2,0
4115,8.0,60,97,97,31,0,3,4,1
4116,6.7,73,22,79,82,2,3,5,1
4117,9.59,57,42,32,96,5,3,2,1
4118,7.03,81,88,2,0,7,0,4,1
4119,5.72,87,56,86,53,6,2,3,1
4120,8.57,71,50,10,45,6,0,5,1
4121,6.47,83,12,57,40,2,0,0,0
4122,7.63,68,23,63,40,1,0,4,0
4123,8.49,69,10,17,7,6,0,0,0
4124,9.5,63,51,46,31,4,3,2,1
4125,8.96,82,16,43,29,3,0,2,1
4126,8.38,59,36,92,45,5,3,3,1
4127,8.4,65,12,58,91,5,2,3,1
4128,9.73,53,61,49,51,6,1,1,1
4129,6.48,76,90,68,95,7,3,1,1
4130,5.01,77,83,87,88,2,0,3,1
4131,6.36,92,96,28,97,2,2,5,1
4132,6.09,65,95,92,60,1,0,2,1
4133,8.31,82,7,89,96,4,2,0,1
4134,8.17,97,55,66,12,7,1,3,1
4135,7.97,68,92,1,88,7,2,5,1
4136,5.08,70,82,24,39,7,2,0,1
4137,8.64,71,69,18,60,3,1,1,1
4138,6.62,58,43,39,43,4,1,0,0
4139,8.33,58,59,1,61,5,2,3,1
4140,7.78,58,40,82,43,4,0,2,1
4141,6.71,76,20,64,47,6,3,3,1
4142,5.67,66,85,61,73,1,0,4,0
4143,5.47,93,41,90,58,4,3,5,1
4144,9.16,94,73,53,56,7,1,5,1
4145,9.59,57,73,44,94,3,0,5,1
4146,8.25,65,28,48,10,5,1,4,1
4147,5.52,67,79,98,24,0,2,4,1
4148,7.01,82,64,68,60,5,2,2,1
4149,8.64,50,16,37,45,7,0,5,1
4150,8.9,61,29,3,53,0,1,3,0
4151,5.59,55,25,16,33,3,0,4,0
4152,5.0,90,52,52,83,5,0,3,0
4153,8.56,54,18,84,6,5,3,1,1
4154,6.78,65,52,52,96,5,2,5,1
4155,6.27,67,84,30,61,5,0,4,1
4156,5.06,98,16,21,56,1,2,4,0
4157,7.7,67,45,10,98,2,3,2,1
4158,9.26,50,84,33,92,5,1,3,1
4159,9.79,68,52,14,75,1,0,2,1
4160,7.83,57,63,9,4,3,2,2,1
4161,7.57,52,44,95,75,5,0,3,1
4162,5.43,74,48,52,92,4,1,1,0
4163,7.74,54,18,47,34,5,0,3,0
4164,6.9,89,70,30,83,6,0,1,1
4165,8.04,68,80,36,36,5,2,2,1
4166,6.94,67,64,27,59,7,1,1,1
4167,6.2,99,36,30,64,0,3,5,0
4168,5.47,80,69,69,15,4,1,1,1
4169,6.57,82,25,13,29,5,1,1,0
4170,5.48,96,1,86,72,5,3,4,0
4171,5.88,67,58,15,41,5,0,4,0
4172,9.94,88,95,24,60,1,2,2,1
4173,7.22,65,4,38,73,7,0,3,0
4174,7.66,65,36,65,76,3,0,1,1
4175,9.37,96,30,37,47,0,3,5,1
4176,9.98,87,75,40,61,5,3,4,1
4177,7.91,90,98,97,83,3,0,3,1
4178,9.06,56,93,39,92,7,1,5,1
4179,6.63,63,47,63,63,0,2,1,1
4180,6.53,92,5,88,56,0,1,3,0
4181,7.01,97,14,99,67,6,0,5,1
4182,8.36,74,14,15,45,7,0,0,0
4183,8.41,81,60,81,27,0,2,5,1
4184,6.58,87,15,76,100,7,1,5,1
4185,5.67,71,19,58,76,7,0,1,0
4186,8.16,65,76,100,2,5,0,3,1
4187,5.64,78,43,90,36,1,3,1,1
4188,7.89,65,41,97,47,5,2,1,1
4189,8.47,61,45,10,18,5,3,0,1
4190,8.5,66,94,0,91,3,3,5,1
4191,8.77,86,33,12,82,2,3,3,1
4192,9.36,76,63,29,16,2,0,2,1
4193,7.5,74,28,68,81,6,1,4,1
4194,8.65,62,2,17,81,7,3,1,1
4195,8.1,57,8,77,86,2,1,1,1
4196,5.93,54,74,12,39,3,0,1,0
4197,5.13,61,74,31,49,4,3,1,1
4198,6.42,90,24,70,72,6,0,4,1
4199,7.22,52,85,71,28,3,3,2,1
4200,8.09,84,41,49,50,0,3,0,1
4201,9.25,82,45,70,41,5,0,2,1
4202,5.98,71,72,79,28,4,2,4,1
4203,5.63,99,83,30,65,0,2,3,0
4204,9.82,93,58,50,16,6,1,0,1
4205,5.54,58,20,26,30,5,1,0,0
4206,7.39,90,73,59,91,5,0,3,1
4207,7.93,67,21,32,51,6,0,5,1
4208,7.71,99,28,52,38,0,0,1,0
4209,5.43,78,62,92,59,3,2,4,1
4210,5.29,88,72,71,93,2,2,3,1
4211,5.53,76,60,32,98,4,3,2,1
4212,7.93,85,63,40,50,7,3,2,1
4213,7.72,94,68,18,83,6,0,5,1
4214,6.17,66,39,84,15,6,0,3,1
4215,8.19,83,74,40,97,5,1,4,1
4216,9.1,95,0,84,13,1,2,5,1
4217,5.21,52,64,88,89,5,0,5,1
4218,7.49,54,61,41,83,7,2,5,1
4219,8.45,63,53,22,41,2,0,0,1
4220,6.26,52,59,74,50,5,3,0,1
4221,6.54,72,45,32,23,1,0,1,0
4222,8.07,88,4,19,81,6,3,4,1
4223,9.49,79,21,24,42,3,1,2,1
4224,9.05,99,89,89,72,5,1,2,1
4225,7.92,94,52,51,18,4,1,1,1
4226,8.65,72,69,11,83,3,0,2,1
4227,6.82,76,31,31,60,1,1,5,0
4228,8.2,59,10,32,93,0,0,1,0
4229,7.33,74,9,73,62,5,2,1,1
4230,5.95,62,38,67,25,7,3,3,1
4231,8.51,65,97,14,94,6,2,0,1
4232,7.78,90,30,50,34,6,0,4,1
4233,6.79,83,11,5,66,3,1,4,0
4234,9.56,86,79,90,55,5,3,0,1
4235,5.1,71,37,68,39,7,1,5,0
4236,6.58,66,66,68,28,4,2,4,1
4237,5.28,72,65,81,5,5,0,2,0
4238,8.83,85,51,91,51,3,3,2,1
4239,8.51,98,4,34,0,2,3,4,0
4240,6.66,58,10,85,51,3,0,3,0
4241,8.38,51,24,33,23,1,0,4,0
4242,6.98,81,34,62,33,3,3,1,1
4243,8.78,99,34,67,6,6,2,5,1
4244,7.27,71,21,17,74,4,2,1,0
4245,7.06,92,36,25,10,3,1,0,0
4246,9.67,62,85,85,35,3,3,5,1
4247,6.25,57,54,96,19,4,0,5,1
4248,5.6,50,74,60,62,3,0,2,0
4249,7.92,66,95,77,79,6,0,5,1
4250,9.85,61,98,94,62,4,0,3,1
4251,6.89,53,94,73,68,6,3,4,1
4252,5.31,62,71,87,87,6,2,1,1
4253,6.7,80,63,84,29,6,1,2,1
4254,7.53,90,19,47,29,1,2,2,0
4255,5.81,56,97,71,100,4,1,3,1
4256,8.29,72,3,95,96,1,0,3,1
4257,9.99,73,17,30,83,1,0,3,1
4258,7.26,54,50,33,21,7,3,3,1
4259,6.77,54,67,86,60,4,0,1,1
4260,7.0,66,19,88,20,3,3,3,1
4261,5.58,79,8,6,36,5,3,2,0
4262,9.42,58,79,82,26,7,3,2,1
4263,7.07,55,25,6,34,2,0,5,0
4264,6.94,74,24,46,37,5,0,4,0
4265,8.3,68,67,7,59,6,2,2,1
4266,7.21,65,40,77,69,4,1,2,1
4267,8.24,70,58,0,31,3,2,1,1
4268,5.31,51,44,76,79,1,0,5,0
4269,9.07,59,40,2,91,0,1,2,1
4270,9.7,65,37,52,79,2,3,0,1
4271,8.24,86,18,91,26,7,1,2,1
4272,9.77,64,13,37,2,7,3,4,1
4273,5.76,62,20,50,48,5,0,4,0
4274,7.39,62,14,14,84,7,1,5,0
4275,8.01,81,2,99,29,3,3,5,1
4276,7.91,94,36,66,21,6,2,3,1
4277,7.01,96,45,63,18,2,2,1,1
4278,6.69,95,15,67,30,6,3,4,1
4279,5.63,57,13,4,19,0,2,0,0
4280,6.96,92,8,89,18,0,2,0,0
4281,5.81,67,6,88,1,7,1,3,0
4282,8.67,85,13,9,39,0,2,1,0
4283,6.04,75,5,7,38,5,1,1,0
